index,Year,Period,Week Ending,State,State ANSI,Watershed,Data Item,Value,CV (%)
1039,2016,APR THRU JUN,,FLORIDA,12,,"LOSS, COLONY COLLAPSE DISORDER","4,100",
1040,2016,APR THRU JUN,,GEORGIA,13,,"LOSS, COLONY COLLAPSE DISORDER","1,600",
1041,2016,APR THRU JUN,,HAWAII,15,,"LOSS, COLONY COLLAPSE DISORDER",100,
1042,2016,APR THRU JUN,,IDAHO,16,,"LOSS, COLONY COLLAPSE DISORDER","1,600",
1043,2016,APR THRU JUN,,ILLINOIS,17,,"LOSS, COLONY COLLAPSE DISORDER",150,
1044,2016,APR THRU JUN,,INDIANA,18,,"LOSS, COLONY COLLAPSE DISORDER",50,
1045,2016,APR THRU JUN,,IOWA,19,,"LOSS, COLONY COLLAPSE DISORDER",560,
1046,2016,APR THRU JUN,,KANSAS,20,,"LOSS, COLONY COLLAPSE DISORDER",100,
1047,2016,APR THRU JUN,,KENTUCKY,21,,"LOSS, COLONY COLLAPSE DISORDER",90,
1048,2016,APR THRU JUN,,LOUISIANA,22,,"LOSS, COLONY COLLAPSE DISORDER",110,
1049,2016,APR THRU JUN,,MAINE,23,,"LOSS, COLONY COLLAPSE DISORDER",0,
1050,2016,APR THRU JUN,,MARYLAND,24,,"LOSS, COLONY COLLAPSE DISORDER",10,
1051,2016,APR THRU JUN,,MASSACHUSETTS,25,,"LOSS, COLONY COLLAPSE DISORDER",10,
1052,2016,APR THRU JUN,,MICHIGAN,26,,"LOSS, COLONY COLLAPSE DISORDER","1,000",
1053,2016,APR THRU JUN,,MINNESOTA,27,,"LOSS, COLONY COLLAPSE DISORDER","2,900",
1054,2016,APR THRU JUN,,MISSISSIPPI,28,,"LOSS, COLONY COLLAPSE DISORDER",240,
1055,2016,APR THRU JUN,,MISSOURI,29,,"LOSS, COLONY COLLAPSE DISORDER",20,
1056,2016,APR THRU JUN,,MONTANA,30,,"LOSS, COLONY COLLAPSE DISORDER",580,
1057,2016,APR THRU JUN,,NEBRASKA,31,,"LOSS, COLONY COLLAPSE DISORDER",700,
1058,2016,APR THRU JUN,,NEW JERSEY,34,,"LOSS, COLONY COLLAPSE DISORDER",10,
1059,2016,APR THRU JUN,,NEW MEXICO,35,,"LOSS, COLONY COLLAPSE DISORDER",0,
1060,2016,APR THRU JUN,,NEW YORK,36,,"LOSS, COLONY COLLAPSE DISORDER",970,
1061,2016,APR THRU JUN,,NORTH CAROLINA,37,,"LOSS, COLONY COLLAPSE DISORDER",590,
1062,2016,APR THRU JUN,,NORTH DAKOTA,38,,"LOSS, COLONY COLLAPSE DISORDER","10,000",
1063,2016,APR THRU JUN,,OHIO,39,,"LOSS, COLONY COLLAPSE DISORDER",340,
1064,2016,APR THRU JUN,,OKLAHOMA,40,,"LOSS, COLONY COLLAPSE DISORDER",60,
1065,2016,APR THRU JUN,,OREGON,41,,"LOSS, COLONY COLLAPSE DISORDER",100,
1066,2016,APR THRU JUN,,PENNSYLVANIA,42,,"LOSS, COLONY COLLAPSE DISORDER",70,
1067,2016,APR THRU JUN,,SOUTH CAROLINA,45,,"LOSS, COLONY COLLAPSE DISORDER",50,
1068,2016,APR THRU JUN,,SOUTH DAKOTA,46,,"LOSS, COLONY COLLAPSE DISORDER","1,500",
1069,2016,APR THRU JUN,,TENNESSEE,47,,"LOSS, COLONY COLLAPSE DISORDER",170,
1070,2016,APR THRU JUN,,TEXAS,48,,"LOSS, COLONY COLLAPSE DISORDER",620,
1071,2016,APR THRU JUN,,UTAH,49,,"LOSS, COLONY COLLAPSE DISORDER","1,900",
1072,2016,APR THRU JUN,,VERMONT,50,,"LOSS, COLONY COLLAPSE DISORDER",0,
1073,2016,APR THRU JUN,,VIRGINIA,51,,"LOSS, COLONY COLLAPSE DISORDER",20,
1074,2016,APR THRU JUN,,WASHINGTON,53,,"LOSS, COLONY COLLAPSE DISORDER",30,
1075,2016,APR THRU JUN,,WEST VIRGINIA,54,,"LOSS, COLONY COLLAPSE DISORDER",130,
1076,2016,APR THRU JUN,,WISCONSIN,55,,"LOSS, COLONY COLLAPSE DISORDER","2,100",
1077,2016,APR THRU JUN,,WYOMING,56,,"LOSS, COLONY COLLAPSE DISORDER",200,
1078,2016,JUL THRU SEP,,ALABAMA,1,,"LOSS, COLONY COLLAPSE DISORDER",400,
1079,2016,JUL THRU SEP,,ARIZONA,4,,"LOSS, COLONY COLLAPSE DISORDER","3,400",
1080,2016,JUL THRU SEP,,ARKANSAS,5,,"LOSS, COLONY COLLAPSE DISORDER",60,
1081,2016,JUL THRU SEP,,CALIFORNIA,6,,"LOSS, COLONY COLLAPSE DISORDER","35,000",
1082,2016,JUL THRU SEP,,COLORADO,8,,"LOSS, COLONY COLLAPSE DISORDER","1,700",
1083,2016,JUL THRU SEP,,CONNECTICUT,9,,"LOSS, COLONY COLLAPSE DISORDER",20,
1084,2016,JUL THRU SEP,,FLORIDA,12,,"LOSS, COLONY COLLAPSE DISORDER","5,500",
1085,2016,JUL THRU SEP,,GEORGIA,13,,"LOSS, COLONY COLLAPSE DISORDER","4,400",
1086,2016,JUL THRU SEP,,HAWAII,15,,"LOSS, COLONY COLLAPSE DISORDER",40,
1087,2016,JUL THRU SEP,,IDAHO,16,,"LOSS, COLONY COLLAPSE DISORDER","2,500",
1088,2016,JUL THRU SEP,,ILLINOIS,17,,"LOSS, COLONY COLLAPSE DISORDER",180,
1089,2016,JUL THRU SEP,,INDIANA,18,,"LOSS, COLONY COLLAPSE DISORDER",100,
1090,2016,JUL THRU SEP,,IOWA,19,,"LOSS, COLONY COLLAPSE DISORDER","3,000",
1091,2016,JUL THRU SEP,,KANSAS,20,,"LOSS, COLONY COLLAPSE DISORDER",890,
1092,2016,JUL THRU SEP,,KENTUCKY,21,,"LOSS, COLONY COLLAPSE DISORDER",390,
1093,2016,JUL THRU SEP,,LOUISIANA,22,,"LOSS, COLONY COLLAPSE DISORDER",310,
1094,2016,JUL THRU SEP,,MAINE,23,,"LOSS, COLONY COLLAPSE DISORDER",10,
1095,2016,JUL THRU SEP,,MARYLAND,24,,"LOSS, COLONY COLLAPSE DISORDER",20,
1096,2016,JUL THRU SEP,,MASSACHUSETTS,25,,"LOSS, COLONY COLLAPSE DISORDER",30,
1097,2016,JUL THRU SEP,,MICHIGAN,26,,"LOSS, COLONY COLLAPSE DISORDER","1,300",
1098,2016,JUL THRU SEP,,MINNESOTA,27,,"LOSS, COLONY COLLAPSE DISORDER","8,000",
1099,2016,JUL THRU SEP,,MISSISSIPPI,28,,"LOSS, COLONY COLLAPSE DISORDER",310,
1100,2016,JUL THRU SEP,,MISSOURI,29,,"LOSS, COLONY COLLAPSE DISORDER",130,
1101,2016,JUL THRU SEP,,MONTANA,30,,"LOSS, COLONY COLLAPSE DISORDER",210,
1102,2016,JUL THRU SEP,,NEBRASKA,31,,"LOSS, COLONY COLLAPSE DISORDER",300,
1103,2016,JUL THRU SEP,,NEW JERSEY,34,,"LOSS, COLONY COLLAPSE DISORDER",20,
1104,2016,JUL THRU SEP,,NEW MEXICO,35,,"LOSS, COLONY COLLAPSE DISORDER",820,
1105,2016,JUL THRU SEP,,NEW YORK,36,,"LOSS, COLONY COLLAPSE DISORDER",570,
1106,2016,JUL THRU SEP,,NORTH CAROLINA,37,,"LOSS, COLONY COLLAPSE DISORDER",440,
1107,2016,JUL THRU SEP,,NORTH DAKOTA,38,,"LOSS, COLONY COLLAPSE DISORDER","10,000",
1108,2016,JUL THRU SEP,,OHIO,39,,"LOSS, COLONY COLLAPSE DISORDER",250,
1109,2016,JUL THRU SEP,,OKLAHOMA,40,,"LOSS, COLONY COLLAPSE DISORDER",700,
1110,2016,JUL THRU SEP,,OREGON,41,,"LOSS, COLONY COLLAPSE DISORDER",860,
1111,2016,JUL THRU SEP,,PENNSYLVANIA,42,,"LOSS, COLONY COLLAPSE DISORDER",570,
1112,2016,JUL THRU SEP,,SOUTH CAROLINA,45,,"LOSS, COLONY COLLAPSE DISORDER",140,
1113,2016,JUL THRU SEP,,SOUTH DAKOTA,46,,"LOSS, COLONY COLLAPSE DISORDER","1,100",
1114,2016,JUL THRU SEP,,TENNESSEE,47,,"LOSS, COLONY COLLAPSE DISORDER",100,
1115,2016,JUL THRU SEP,,TEXAS,48,,"LOSS, COLONY COLLAPSE DISORDER","3,000",
1116,2016,JUL THRU SEP,,UTAH,49,,"LOSS, COLONY COLLAPSE DISORDER",260,
1117,2016,JUL THRU SEP,,VERMONT,50,,"LOSS, COLONY COLLAPSE DISORDER",40,
1118,2016,JUL THRU SEP,,VIRGINIA,51,,"LOSS, COLONY COLLAPSE DISORDER",130,
1119,2016,JUL THRU SEP,,WASHINGTON,53,,"LOSS, COLONY COLLAPSE DISORDER","2,400",
1120,2016,JUL THRU SEP,,WEST VIRGINIA,54,,"LOSS, COLONY COLLAPSE DISORDER",0,
1121,2016,JUL THRU SEP,,WISCONSIN,55,,"LOSS, COLONY COLLAPSE DISORDER","2,800",
1122,2016,JUL THRU SEP,,WYOMING,56,,"LOSS, COLONY COLLAPSE DISORDER",180,
1123,2016,OCT THRU DEC,,ALABAMA,1,,"LOSS, COLONY COLLAPSE DISORDER",100,
1124,2016,OCT THRU DEC,,ARIZONA,4,,"LOSS, COLONY COLLAPSE DISORDER","2,100",
1125,2016,OCT THRU DEC,,ARKANSAS,5,,"LOSS, COLONY COLLAPSE DISORDER",750,
1126,2016,OCT THRU DEC,,CALIFORNIA,6,,"LOSS, COLONY COLLAPSE DISORDER","75,000",
1127,2016,OCT THRU DEC,,COLORADO,8,,"LOSS, COLONY COLLAPSE DISORDER",240,
1128,2016,OCT THRU DEC,,CONNECTICUT,9,,"LOSS, COLONY COLLAPSE DISORDER",10,
1129,2016,OCT THRU DEC,,FLORIDA,12,,"LOSS, COLONY COLLAPSE DISORDER","6,000",
1130,2016,OCT THRU DEC,,GEORGIA,13,,"LOSS, COLONY COLLAPSE DISORDER","5,500",
1131,2016,OCT THRU DEC,,HAWAII,15,,"LOSS, COLONY COLLAPSE DISORDER",0,
1132,2016,OCT THRU DEC,,IDAHO,16,,"LOSS, COLONY COLLAPSE DISORDER",700,
1133,2016,OCT THRU DEC,,ILLINOIS,17,,"LOSS, COLONY COLLAPSE DISORDER",210,
1134,2016,OCT THRU DEC,,INDIANA,18,,"LOSS, COLONY COLLAPSE DISORDER",90,
1135,2016,OCT THRU DEC,,IOWA,19,,"LOSS, COLONY COLLAPSE DISORDER","1,900",
1136,2016,OCT THRU DEC,,KANSAS,20,,"LOSS, COLONY COLLAPSE DISORDER",210,
1137,2016,OCT THRU DEC,,KENTUCKY,21,,"LOSS, COLONY COLLAPSE DISORDER",170,
1138,2016,OCT THRU DEC,,LOUISIANA,22,,"LOSS, COLONY COLLAPSE DISORDER",160,
1139,2016,OCT THRU DEC,,MAINE,23,,"LOSS, COLONY COLLAPSE DISORDER",0,
1140,2016,OCT THRU DEC,,MARYLAND,24,,"LOSS, COLONY COLLAPSE DISORDER",20,
1141,2016,OCT THRU DEC,,MASSACHUSETTS,25,,"LOSS, COLONY COLLAPSE DISORDER",10,
1142,2016,OCT THRU DEC,,MICHIGAN,26,,"LOSS, COLONY COLLAPSE DISORDER","3,400",
1143,2016,OCT THRU DEC,,MINNESOTA,27,,"LOSS, COLONY COLLAPSE DISORDER","5,500",
1144,2016,OCT THRU DEC,,MISSISSIPPI,28,,"LOSS, COLONY COLLAPSE DISORDER",740,
1145,2016,OCT THRU DEC,,MISSOURI,29,,"LOSS, COLONY COLLAPSE DISORDER",40,
1146,2016,OCT THRU DEC,,MONTANA,30,,"LOSS, COLONY COLLAPSE DISORDER",630,
1147,2016,OCT THRU DEC,,NEBRASKA,31,,"LOSS, COLONY COLLAPSE DISORDER",50,
1148,2016,OCT THRU DEC,,NEW JERSEY,34,,"LOSS, COLONY COLLAPSE DISORDER",40,
1149,2016,OCT THRU DEC,,NEW MEXICO,35,,"LOSS, COLONY COLLAPSE DISORDER",260,
1150,2016,OCT THRU DEC,,NEW YORK,36,,"LOSS, COLONY COLLAPSE DISORDER",300,
1151,2016,OCT THRU DEC,,NORTH CAROLINA,37,,"LOSS, COLONY COLLAPSE DISORDER",40,
1152,2016,OCT THRU DEC,,NORTH DAKOTA,38,,"LOSS, COLONY COLLAPSE DISORDER","5,000",
1153,2016,OCT THRU DEC,,OHIO,39,,"LOSS, COLONY COLLAPSE DISORDER",570,
1154,2016,OCT THRU DEC,,OKLAHOMA,40,,"LOSS, COLONY COLLAPSE DISORDER",640,
1155,2016,OCT THRU DEC,,OREGON,41,,"LOSS, COLONY COLLAPSE DISORDER","1,300",
1156,2016,OCT THRU DEC,,PENNSYLVANIA,42,,"LOSS, COLONY COLLAPSE DISORDER",200,
1157,2016,OCT THRU DEC,,SOUTH CAROLINA,45,,"LOSS, COLONY COLLAPSE DISORDER",320,
1158,2016,OCT THRU DEC,,SOUTH DAKOTA,46,,"LOSS, COLONY COLLAPSE DISORDER","5,000",
1159,2016,OCT THRU DEC,,TENNESSEE,47,,"LOSS, COLONY COLLAPSE DISORDER",70,
1160,2016,OCT THRU DEC,,TEXAS,48,,"LOSS, COLONY COLLAPSE DISORDER","1,500",
1161,2016,OCT THRU DEC,,UTAH,49,,"LOSS, COLONY COLLAPSE DISORDER",650,
1162,2016,OCT THRU DEC,,VERMONT,50,,"LOSS, COLONY COLLAPSE DISORDER",10,
1163,2016,OCT THRU DEC,,VIRGINIA,51,,"LOSS, COLONY COLLAPSE DISORDER",240,
1164,2016,OCT THRU DEC,,WASHINGTON,53,,"LOSS, COLONY COLLAPSE DISORDER","3,600",
1165,2016,OCT THRU DEC,,WEST VIRGINIA,54,,"LOSS, COLONY COLLAPSE DISORDER",340,
1166,2016,OCT THRU DEC,,WISCONSIN,55,,"LOSS, COLONY COLLAPSE DISORDER","2,600",
1167,2016,OCT THRU DEC,,WYOMING,56,,"LOSS, COLONY COLLAPSE DISORDER",470,
1168,2017,JAN THRU MAR,,ALABAMA,1,,"LOSS, DEADOUT","1,600",
1169,2017,JAN THRU MAR,,ARIZONA,4,,"LOSS, DEADOUT","6,000",
1170,2017,JAN THRU MAR,,ARKANSAS,5,,"LOSS, DEADOUT","3,500",
1171,2017,JAN THRU MAR,,CALIFORNIA,6,,"LOSS, DEADOUT","172,000",
1172,2017,JAN THRU MAR,,COLORADO,8,,"LOSS, DEADOUT","1,100",
1173,2017,JAN THRU MAR,,CONNECTICUT,9,,"LOSS, DEADOUT",380,
1174,2017,JAN THRU MAR,,FLORIDA,12,,"LOSS, DEADOUT","30,000",
1175,2017,JAN THRU MAR,,GEORGIA,13,,"LOSS, DEADOUT","14,000",
1176,2017,JAN THRU MAR,,HAWAII,15,,"LOSS, DEADOUT",190,
1177,2017,JAN THRU MAR,,IDAHO,16,,"LOSS, DEADOUT","8,500",
1178,2017,JAN THRU MAR,,ILLINOIS,17,,"LOSS, DEADOUT","2,900",
1179,2017,JAN THRU MAR,,INDIANA,18,,"LOSS, DEADOUT","1,900",
1180,2017,JAN THRU MAR,,IOWA,19,,"LOSS, DEADOUT","3,000",
1181,2017,JAN THRU MAR,,KANSAS,20,,"LOSS, DEADOUT","1,000",
1182,2017,JAN THRU MAR,,KENTUCKY,21,,"LOSS, DEADOUT","1,300",
1183,2017,JAN THRU MAR,,LOUISIANA,22,,"LOSS, DEADOUT","2,700",
1184,2017,JAN THRU MAR,,MAINE,23,,"LOSS, DEADOUT","1,000",
1185,2017,JAN THRU MAR,,MARYLAND,24,,"LOSS, DEADOUT","2,100",
1186,2017,JAN THRU MAR,,MASSACHUSETTS,25,,"LOSS, DEADOUT","1,500",
1187,2017,JAN THRU MAR,,MICHIGAN,26,,"LOSS, DEADOUT","5,000",
1188,2017,JAN THRU MAR,,MINNESOTA,27,,"LOSS, DEADOUT","3,500",
1189,2017,JAN THRU MAR,,MISSISSIPPI,28,,"LOSS, DEADOUT","2,600",
1190,2017,JAN THRU MAR,,MISSOURI,29,,"LOSS, DEADOUT","1,200",
1191,2017,JAN THRU MAR,,MONTANA,30,,"LOSS, DEADOUT",470,
1192,2017,JAN THRU MAR,,NEBRASKA,31,,"LOSS, DEADOUT",750,
1193,2017,JAN THRU MAR,,NEW JERSEY,34,,"LOSS, DEADOUT",490,
1194,2017,JAN THRU MAR,,NEW MEXICO,35,,"LOSS, DEADOUT","2,100",
1195,2017,JAN THRU MAR,,NEW YORK,36,,"LOSS, DEADOUT","6,000",
1196,2017,JAN THRU MAR,,NORTH CAROLINA,37,,"LOSS, DEADOUT","2,500",
1197,2017,JAN THRU MAR,,NORTH DAKOTA,38,,"LOSS, DEADOUT",640,
1198,2017,JAN THRU MAR,,OHIO,39,,"LOSS, DEADOUT","4,400",
1199,2017,JAN THRU MAR,,OKLAHOMA,40,,"LOSS, DEADOUT",550,
1200,2017,JAN THRU MAR,,OREGON,41,,"LOSS, DEADOUT","8,000",
1201,2017,JAN THRU MAR,,PENNSYLVANIA,42,,"LOSS, DEADOUT","4,200",
1202,2017,JAN THRU MAR,,SOUTH CAROLINA,45,,"LOSS, DEADOUT","1,600",
1203,2017,JAN THRU MAR,,SOUTH DAKOTA,46,,"LOSS, DEADOUT","2,700",
1204,2017,JAN THRU MAR,,TENNESSEE,47,,"LOSS, DEADOUT","1,600",
1205,2017,JAN THRU MAR,,TEXAS,48,,"LOSS, DEADOUT","35,000",
1206,2017,JAN THRU MAR,,UTAH,49,,"LOSS, DEADOUT","2,700",
1207,2017,JAN THRU MAR,,VERMONT,50,,"LOSS, DEADOUT",440,
1208,2017,JAN THRU MAR,,VIRGINIA,51,,"LOSS, DEADOUT","1,400",
1209,2017,JAN THRU MAR,,WASHINGTON,53,,"LOSS, DEADOUT","9,000",
1210,2017,JAN THRU MAR,,WEST VIRGINIA,54,,"LOSS, DEADOUT",800,
1211,2017,JAN THRU MAR,,WISCONSIN,55,,"LOSS, DEADOUT","4,400",
1212,2017,JAN THRU MAR,,WYOMING,56,,"LOSS, DEADOUT","3,600",
1213,2017,APR THRU JUN,,ALABAMA,1,,"LOSS, DEADOUT",440,
1214,2017,APR THRU JUN,,ARIZONA,4,,"LOSS, DEADOUT","2,600",
1215,2017,APR THRU JUN,,ARKANSAS,5,,"LOSS, DEADOUT","1,900",
1216,2017,APR THRU JUN,,CALIFORNIA,6,,"LOSS, DEADOUT","82,000",
1217,2017,APR THRU JUN,,COLORADO,8,,"LOSS, DEADOUT","3,500",
1218,2017,APR THRU JUN,,CONNECTICUT,9,,"LOSS, DEADOUT",140,
1219,2017,APR THRU JUN,,FLORIDA,12,,"LOSS, DEADOUT","25,000",
1220,2017,APR THRU JUN,,GEORGIA,13,,"LOSS, DEADOUT","10,500",
1221,2017,APR THRU JUN,,HAWAII,15,,"LOSS, DEADOUT",60,
1222,2017,APR THRU JUN,,IDAHO,16,,"LOSS, DEADOUT","9,500",
1223,2017,APR THRU JUN,,ILLINOIS,17,,"LOSS, DEADOUT","1,200",
1224,2017,APR THRU JUN,,INDIANA,18,,"LOSS, DEADOUT","1,200",
1225,2017,APR THRU JUN,,IOWA,19,,"LOSS, DEADOUT","2,000",
1226,2017,APR THRU JUN,,KANSAS,20,,"LOSS, DEADOUT",380,
1227,2017,APR THRU JUN,,KENTUCKY,21,,"LOSS, DEADOUT",560,
1228,2017,APR THRU JUN,,LOUISIANA,22,,"LOSS, DEADOUT","2,600",
1229,2017,APR THRU JUN,,MAINE,23,,"LOSS, DEADOUT",910,
1230,2017,APR THRU JUN,,MARYLAND,24,,"LOSS, DEADOUT",190,
1231,2017,APR THRU JUN,,MASSACHUSETTS,25,,"LOSS, DEADOUT",130,
1232,2017,APR THRU JUN,,MICHIGAN,26,,"LOSS, DEADOUT","4,600",
1233,2017,APR THRU JUN,,MINNESOTA,27,,"LOSS, DEADOUT","5,000",
1234,2017,APR THRU JUN,,MISSISSIPPI,28,,"LOSS, DEADOUT","3,800",
1235,2017,APR THRU JUN,,MISSOURI,29,,"LOSS, DEADOUT",260,
1236,2017,APR THRU JUN,,MONTANA,30,,"LOSS, DEADOUT","3,800",
1237,2017,APR THRU JUN,,NEBRASKA,31,,"LOSS, DEADOUT",640,
1238,2017,APR THRU JUN,,NEW JERSEY,34,,"LOSS, DEADOUT",430,
1239,2017,APR THRU JUN,,NEW MEXICO,35,,"LOSS, DEADOUT","1,700",
1240,2017,APR THRU JUN,,NEW YORK,36,,"LOSS, DEADOUT","1,300",
1241,2017,APR THRU JUN,,NORTH CAROLINA,37,,"LOSS, DEADOUT","1,600",
1242,2017,APR THRU JUN,,NORTH DAKOTA,38,,"LOSS, DEADOUT","10,500",
1243,2017,APR THRU JUN,,OHIO,39,,"LOSS, DEADOUT","1,100",
1244,2017,APR THRU JUN,,OKLAHOMA,40,,"LOSS, DEADOUT",200,
1245,2017,APR THRU JUN,,OREGON,41,,"LOSS, DEADOUT","5,000",
1246,2017,APR THRU JUN,,PENNSYLVANIA,42,,"LOSS, DEADOUT",510,
1247,2017,APR THRU JUN,,SOUTH CAROLINA,45,,"LOSS, DEADOUT",870,
1248,2017,APR THRU JUN,,SOUTH DAKOTA,46,,"LOSS, DEADOUT","6,000",
1249,2017,APR THRU JUN,,TENNESSEE,47,,"LOSS, DEADOUT","1,100",
1250,2017,APR THRU JUN,,TEXAS,48,,"LOSS, DEADOUT","18,000",
1251,2017,APR THRU JUN,,UTAH,49,,"LOSS, DEADOUT","2,300",
1252,2017,APR THRU JUN,,VERMONT,50,,"LOSS, DEADOUT",170,
1253,2017,APR THRU JUN,,VIRGINIA,51,,"LOSS, DEADOUT","1,000",
1254,2017,APR THRU JUN,,WASHINGTON,53,,"LOSS, DEADOUT","6,500",
1255,2017,APR THRU JUN,,WEST VIRGINIA,54,,"LOSS, DEADOUT",340,
1256,2017,APR THRU JUN,,WISCONSIN,55,,"LOSS, DEADOUT","2,900",
1257,2017,APR THRU JUN,,WYOMING,56,,"LOSS, DEADOUT","1,100",
1258,2016,JAN THRU MAR,,ALABAMA,1,,"LOSS, DEADOUT","1,700",
1259,2016,JAN THRU MAR,,ARIZONA,4,,"LOSS, DEADOUT","4,700",
1260,2016,JAN THRU MAR,,ARKANSAS,5,,"LOSS, DEADOUT","5,000",
1261,2016,JAN THRU MAR,,CALIFORNIA,6,,"LOSS, DEADOUT","200,000",
1262,2016,JAN THRU MAR,,COLORADO,8,,"LOSS, DEADOUT",750,
1263,2016,JAN THRU MAR,,CONNECTICUT,9,,"LOSS, DEADOUT",270,
1264,2016,JAN THRU MAR,,FLORIDA,12,,"LOSS, DEADOUT","40,000",
1265,2016,JAN THRU MAR,,GEORGIA,13,,"LOSS, DEADOUT","15,500",
1266,2016,JAN THRU MAR,,HAWAII,15,,"LOSS, DEADOUT",280,
1267,2016,JAN THRU MAR,,IDAHO,16,,"LOSS, DEADOUT","8,500",
1268,2016,JAN THRU MAR,,ILLINOIS,17,,"LOSS, DEADOUT","1,400",
1269,2016,JAN THRU MAR,,INDIANA,18,,"LOSS, DEADOUT",770,
1270,2016,JAN THRU MAR,,IOWA,19,,"LOSS, DEADOUT","2,900",
1271,2016,JAN THRU MAR,,KANSAS,20,,"LOSS, DEADOUT","1,100",
1272,2016,JAN THRU MAR,,KENTUCKY,21,,"LOSS, DEADOUT","1,300",
1273,2016,JAN THRU MAR,,LOUISIANA,22,,"LOSS, DEADOUT","11,000",
1274,2016,JAN THRU MAR,,MAINE,23,,"LOSS, DEADOUT",170,
1275,2016,JAN THRU MAR,,MARYLAND,24,,"LOSS, DEADOUT",820,
1276,2016,JAN THRU MAR,,MASSACHUSETTS,25,,"LOSS, DEADOUT",370,
1277,2016,JAN THRU MAR,,MICHIGAN,26,,"LOSS, DEADOUT","5,000",
1278,2016,JAN THRU MAR,,MINNESOTA,27,,"LOSS, DEADOUT","5,500",
1279,2016,JAN THRU MAR,,MISSISSIPPI,28,,"LOSS, DEADOUT","7,500",
1280,2016,JAN THRU MAR,,MISSOURI,29,,"LOSS, DEADOUT","1,300",
1281,2016,JAN THRU MAR,,MONTANA,30,,"LOSS, DEADOUT",900,
1282,2016,JAN THRU MAR,,NEBRASKA,31,,"LOSS, DEADOUT",720,
1283,2016,JAN THRU MAR,,NEW JERSEY,34,,"LOSS, DEADOUT","1,000",
1284,2016,JAN THRU MAR,,NEW MEXICO,35,,"LOSS, DEADOUT","1,700",
1285,2016,JAN THRU MAR,,NEW YORK,36,,"LOSS, DEADOUT","4,200",
1286,2016,JAN THRU MAR,,NORTH CAROLINA,37,,"LOSS, DEADOUT","2,600",
1287,2016,JAN THRU MAR,,NORTH DAKOTA,38,,"LOSS, DEADOUT","8,500",
1288,2016,JAN THRU MAR,,OHIO,39,,"LOSS, DEADOUT","2,900",
1289,2016,JAN THRU MAR,,OKLAHOMA,40,,"LOSS, DEADOUT","3,300",
1290,2016,JAN THRU MAR,,OREGON,41,,"LOSS, DEADOUT","2,900",
1291,2016,JAN THRU MAR,,PENNSYLVANIA,42,,"LOSS, DEADOUT","2,900",
1292,2016,JAN THRU MAR,,SOUTH CAROLINA,45,,"LOSS, DEADOUT","3,500",
1293,2016,JAN THRU MAR,,SOUTH DAKOTA,46,,"LOSS, DEADOUT","10,500",
1294,2016,JAN THRU MAR,,TENNESSEE,47,,"LOSS, DEADOUT","1,700",
1295,2016,JAN THRU MAR,,TEXAS,48,,"LOSS, DEADOUT","30,000",
1296,2016,JAN THRU MAR,,UTAH,49,,"LOSS, DEADOUT","1,900",
1297,2016,JAN THRU MAR,,VERMONT,50,,"LOSS, DEADOUT",410,
1298,2016,JAN THRU MAR,,VIRGINIA,51,,"LOSS, DEADOUT","1,100",
1299,2016,JAN THRU MAR,,WASHINGTON,53,,"LOSS, DEADOUT","13,500",
1300,2016,JAN THRU MAR,,WEST VIRGINIA,54,,"LOSS, DEADOUT","1,700",
1301,2016,JAN THRU MAR,,WISCONSIN,55,,"LOSS, DEADOUT","3,100",
1302,2016,JAN THRU MAR,,WYOMING,56,,"LOSS, DEADOUT",340,
1303,2016,APR THRU JUN,,ALABAMA,1,,"LOSS, DEADOUT",930,
1304,2016,APR THRU JUN,,ARIZONA,4,,"LOSS, DEADOUT","3,700",
1305,2016,APR THRU JUN,,ARKANSAS,5,,"LOSS, DEADOUT","3,400",
1306,2016,APR THRU JUN,,CALIFORNIA,6,,"LOSS, DEADOUT","108,000",
1307,2016,APR THRU JUN,,COLORADO,8,,"LOSS, DEADOUT","1,800",
1308,2016,APR THRU JUN,,CONNECTICUT,9,,"LOSS, DEADOUT",100,
1309,2016,APR THRU JUN,,FLORIDA,12,,"LOSS, DEADOUT","29,000",
1310,2016,APR THRU JUN,,GEORGIA,13,,"LOSS, DEADOUT","11,000",
1311,2016,APR THRU JUN,,HAWAII,15,,"LOSS, DEADOUT",830,
1312,2016,APR THRU JUN,,IDAHO,16,,"LOSS, DEADOUT","6,000",
1313,2016,APR THRU JUN,,ILLINOIS,17,,"LOSS, DEADOUT",740,
1314,2016,APR THRU JUN,,INDIANA,18,,"LOSS, DEADOUT",220,
1315,2016,APR THRU JUN,,IOWA,19,,"LOSS, DEADOUT","2,400",
1316,2016,APR THRU JUN,,KANSAS,20,,"LOSS, DEADOUT",960,
1317,2016,APR THRU JUN,,KENTUCKY,21,,"LOSS, DEADOUT",450,
1318,2016,APR THRU JUN,,LOUISIANA,22,,"LOSS, DEADOUT","4,300",
1319,2016,APR THRU JUN,,MAINE,23,,"LOSS, DEADOUT","4,200",
1320,2016,APR THRU JUN,,MARYLAND,24,,"LOSS, DEADOUT",320,
1321,2016,APR THRU JUN,,MASSACHUSETTS,25,,"LOSS, DEADOUT",300,
1322,2016,APR THRU JUN,,MICHIGAN,26,,"LOSS, DEADOUT","7,500",
1323,2016,APR THRU JUN,,MINNESOTA,27,,"LOSS, DEADOUT","13,000",
